編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2007-04-30 08:38:05,121.01,24.0,3.4,16.3,2,台中德基地震站南偏西方  32.0  公里(台中德基地震站南偏西方  32.0  公里)
小區域有感地震,2007-04-29 08:31:27,121.8,24.41,2.7,8.8,3,宜蘭南澳地震站東偏南方  5.6  公里(宜蘭南澳地震站東偏南方  5.6  公里)
小區域有感地震,2007-04-28 18:39:50,121.97,24.82,4.2,8.2,3,宜蘭市地震站東偏北方  22.2  公里(宜蘭市地震站東偏北方  22.2  公里)
030   ,2007-04-27 19:01:56,120.45,23.69,4.0,19.0,3,斗六市地震站西偏南  9.6  公里(斗六市地震站西偏南  9.6  公里)
小區域有感地震,2007-04-27 03:23:19,120.45,23.69,3.2,18.9,2,斗六市地震站西偏南  9.3  公里(斗六市地震站西偏南  9.3  公里)
小區域有感地震,2007-04-26 19:22:18,121.32,22.9,3.6,18.7,2,台東成功地震站南偏西方  22.6  公里(台東成功地震站南偏西方  22.6  公里)
029   ,2007-04-26 01:11:52,121.88,23.25,4.5,12.5,3,台東成功地震站東偏北方  54.7  公里(台東成功地震站東偏北方  54.7  公里)
小區域有感地震,2007-04-25 15:26:22,120.8,22.75,3.6,37.3,2,屏東市地震站東偏北方  32.8  公里(屏東市地震站東偏北方  32.8  公里)
小區域有感地震,2007-04-25 13:47:08,121.59,25.18,3.1,7.2,2,台北市地震站北偏東方  17.7  公里(台北市地震站北偏東方  17.7  公里)
小區域有感地震,2007-04-24 06:03:43,121.81,24.4,3.0,9.1,3,宜蘭南澳地震站東偏南方  6.4  公里(宜蘭南澳地震站東偏南方  6.4  公里)
小區域有感地震,2007-04-23 02:07:45,121.34,23.15,3.8,14.7,3,台東成功地震站西北方  6.7  公里(台東成功地震站西北方  6.7  公里)
小區域有感地震,2007-04-21 08:32:26,122.21,21.67,5.3,4.1,2,台東蘭嶼地震站東偏南方  78.9  公里(台東蘭嶼地震站東偏南方  78.9  公里)
小區域有感地震,2007-04-20 00:01:47,120.22,23.12,3.3,16.7,3,台南佳里地震站南偏東方  6.5  公里(台南佳里地震站南偏東方  6.5  公里)
小區域有感地震,2007-04-18 12:44:39,120.93,24.33,3.7,28.1,2,苗栗三義地震站東偏南方  18.6  公里(苗栗三義地震站東偏南方  18.6  公里)
028   ,2007-04-18 12:05:16,121.47,23.92,3.0,19.2,3,花蓮西林地震站北偏東方  12.6  公里(花蓮西林地震站北偏東方  12.6  公里)
027   ,2007-04-18 00:21:00,120.91,24.34,4.0,30.9,3,苗栗三義地震站東偏南方  16.2  公里(苗栗三義地震站東偏南方  16.2  公里)
小區域有感地震,2007-04-16 17:19:09,121.68,24.12,3.9,8.3,3,花蓮秀林地震站東偏北方  8.8  公里(花蓮秀林地震站東偏北方  8.8  公里)
小區域有感地震,2007-04-16 08:09:57,120.96,23.19,2.8,5.6,2,台東利稻地震站西方  6.5  公里(台東利稻地震站西方  6.5  公里)
小區域有感地震,2007-04-15 20:59:15,121.88,24.48,2.6,16.7,3,宜蘭蘇澳地震站南方  14.6  公里(宜蘭蘇澳地震站南方  14.6  公里)
小區域有感地震,2007-04-14 20:52:48,122.09,24.48,3.3,21.1,2,宜蘭蘇澳地震站東偏南方  27.4  公里(宜蘭蘇澳地震站東偏南方  27.4  公里)
小區域有感地震,2007-04-13 19:04:44,121.67,24.14,3.0,8.7,3,花蓮秀林地震站東北方  8.8  公里(花蓮秀林地震站東北方  8.8  公里)
小區域有感地震,2007-04-13 12:24:32,121.66,24.14,3.0,8.3,3,花蓮秀林地震站東北方  8.3  公里(花蓮秀林地震站東北方  8.3  公里)
小區域有感地震,2007-04-13 08:52:14,120.35,22.34,3.4,35.4,1,高雄市地震站南方  25.2  公里(高雄市地震站南方  25.2  公里)
小區域有感地震,2007-04-12 03:37:26,120.55,23.65,3.0,10.9,2,斗六市地震站南方  7.8  公里(斗六市地震站南方  7.8  公里)
小區域有感地震,2007-04-11 06:04:45,122.13,24.92,4.6,112.5,2,宜蘭市地震站東偏北方  41.5  公里(宜蘭市地震站東偏北方  41.5  公里)
